日期,天气状况,风力风向(夜间/白天),最低气温,最高气温
2014年06月22日,阴  /多云,北风 ≤3级  /北风 ≤3级,21,26
2014年06月23日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,22,24
2014年06月24日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,22,27
2014年06月25日,阴  /多云,南风 ≤3级  /南风 ≤3级,23,28
2014年06月26日,阵雨  /阵雨,南风 ≤3级  /北风 ≤3级,25,32
2014年06月27日,阵雨  /阵雨,南风 ≤3级  /北风 ≤3级,22,26
2014年06月28日,多云  /多云,北风 ≤3级  /北风 ≤3级,22,29
2014年06月29日,多云  /多云,北风 ≤3级  /北风 ≤3级,23,31
2014年06月30日,多云  /多云,北风 ≤3级  /北风 ≤3级,23,31
2014年07月01日,多云  /阵雨,北风 ≤3级  /北风 ≤3级,24,31
2014年07月02日,阵雨  /阵雨,北风 ≤3级  /南风 ≤3级,24,28
2014年07月03日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,25,29
2014年07月04日,大雨  /中到大雨,南风 ≤3级  /南风 ≤3级,23,31
2014年07月05日,阵雨  /多云,南风 ≤3级  /北风 ≤3级,23,28
2014年07月06日,多云  /多云,北风 ≤3级  /北风 ≤3级,22,30
2014年07月07日,多云  /多云,北风 ≤3级  /北风 ≤3级,23,33
2014年07月08日,多云  /晴,北风 ≤3级  /南风 ≤3级,25,34
2014年07月09日,晴  /晴,北风 ≤3级  /南风 ≤3级,25,35
2014年07月10日,晴  /多云,南风 ≤3级  /南风 ≤3级,26,36
2014年07月11日,晴  /多云,南风 ≤3级  /南风 ≤3级,26,35
2014年07月12日,小到中雨  /小到中雨,南风 ≤3级  /北风 ≤3级,24,34
2014年07月13日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,21,25
2014年07月14日,大雨  /小到中雨,北风 ≤3级  /北风 ≤3级,22,24
2014年07月15日,阵雨  /阵雨,南风 ≤3级  /北风 ≤3级,22,27
2014年07月16日,多云  /阵雨,南风 ≤3级  /南风 ≤3级,24,30
2014年07月17日,多云  /多云,南风 ≤3级  /南风 ≤3级,24,32
2014年07月18日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,25,34
2014年07月19日,多云  /晴,南风 ≤3级  /南风 ≤3级,24,35
2014年07月20日,多云  /多云,南风 ≤3级  /南风 ≤3级,25,35
2014年07月21日,多云  /晴,南风 ≤3级  /南风 ≤3级,26,35
2014年07月22日,晴  /晴,南风 ≤3级  /南风 ≤3级,26,38
2014年07月23日,晴  /多云,南风 ≤3级  /南风 ≤3级,26,38
2014年07月24日,多云  /多云,北风 ≤3级  /北风 ≤3级,25,36
2014年07月25日,多云  /阵雨,北风 ≤3级  /北风 ≤3级,24,31
2014年07月26日,阵雨  /多云,北风 ≤3级  /南风 ≤3级,24,30
2014年07月27日,多云  /多云,南风 ≤3级  /南风 ≤3级,25,31
2014年07月28日,多云  /晴,南风 ≤3级  /南风 ≤3级,25,34
2014年07月29日,晴  /晴,南风 ≤3级  /南风 ≤3级,25,36
2014年07月30日,晴  /晴,南风 ≤3级  /南风 ≤3级,26,37
2014年07月31日,多云  /晴,南风 ≤3级  /北风 ≤3级,25,37
2014年08月01日,晴  /多云,北风 ≤3级  /北风 ≤3级,25,36
2014年08月02日,多云  /多云,北风 ≤3级  /北风 ≤3级,24,34
2014年08月03日,多云  /多云,北风 ≤3级  /北风 ≤3级,25,34
2014年08月04日,晴  /多云,南风 ≤3级  /南风 ≤3级,26,36
2014年08月05日,多云  /多云,南风 ≤3级  /南风 ≤3级,26,35
2014年08月06日,多云  /晴,南风 ≤3级  /北风 ≤3级,26,35
2014年08月07日,阵雨  /多云,北风 ≤3级  /东风 ≤3级,25,33
2014年08月08日,阴  /多云,北风 ≤3级  /北风 ≤3级,23,29
2014年08月09日,多云  /多云,北风 ≤3级  /北风 ≤3级,23,30
2014年08月10日,多云  /阴,北风 ≤3级  /北风 ≤3级,25,30
2014年08月11日,阵雨  /小雨,北风 ≤3级  /北风 ≤3级,22,27
2014年08月12日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,20,24
2014年08月13日,阵雨  /阴,北风 ≤3级  /北风 ≤3级,19,24
2014年08月14日,阴  /多云,北风 ≤3级  /南风 ≤3级,22,27
2014年08月15日,多云  /多云,南风 ≤3级  /北风 ≤3级,22,27
2014年08月16日,多云  /小雨,北风 ≤3级  /北风 ≤3级,23,27
2014年08月17日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,23,28
2014年08月18日,大雨  /大雨,北风 ≤3级  /北风 ≤3级,22,24
2014年08月19日,多云  /多云,北风 ≤3级  /北风 ≤3级,21,27
2014年08月20日,多云  /晴,北风 ≤3级  /北风 ≤3级,21,32
2014年08月21日,晴  /晴,北风 ≤3级  /北风 ≤3级,22,33
2014年08月22日,晴  /多云,南风 ≤3级  /南风 ≤3级,23,34
2014年08月23日,多云  /多云,南风 ≤3级  /南风 ≤3级,24,33
2014年08月24日,阵雨  /多云,南风 ≤3级  /北风 ≤3级,23,31
2014年08月25日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,23,28
2014年08月26日,多云  /多云,北风 ≤3级  /北风 ≤3级,23,29
2014年08月27日,多云  /多云,南风 ≤3级  /南风 ≤3级,23,31
2014年08月28日,多云  /晴,南风 ≤3级  /南风 ≤3级,23,32
2014年08月29日,多云  /晴,南风 ≤3级  /南风 ≤3级,25,33
2014年08月30日,晴  /多云,南风 ≤3级  /南风 ≤3级,24,34
2014年08月31日,晴  /晴,南风 ≤3级  /南风 ≤3级,24,35
2014年09月01日,多云  /多云,北风 ≤3级  /北风 ≤3级,22,32
2014年09月02日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,22,31
2014年09月03日,阴  /多云,北风 ≤3级  /北风 ≤3级,21,29
2014年09月04日,多云  /多云,北风 ≤3级  /北风 ≤3级,22,30
2014年09月05日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,19,27
2014年09月06日,多云  /晴,南风 ≤3级  /南风 ≤3级,22,30
2014年09月07日,晴  /晴,南风 ≤3级  /南风 ≤3级,23,35
2014年09月08日,晴  /晴,南风 ≤3级  /南风 ≤3级,25,36
2014年09月09日,晴  /阵雨,南风 ≤3级  /北风 ≤3级,24,36
2014年09月10日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,23,31
2014年09月11日,多云  /多云,北风 ≤3级  /北风 3-4级,25,33
2014年09月12日,多云  /阵雨,南风 ≤3级  /北风 ≤3级,23,35
2014年09月13日,阴  /多云,北风 ≤3级  /北风 ≤3级,20,24
2014年09月14日,小到中雨  /多云,北风 ≤3级  /北风 ≤3级,20,23
2014年09月15日,阴  /阴,北风 ≤3级  /北风 ≤3级,21,26
2014年09月16日,阵雨  /阵雨,北风 ≤3级  /南风 ≤3级,20,26
2014年09月17日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,20,24
2014年09月18日,阴  /小雨,北风 ≤3级  /北风 ≤3级,18,22
2014年09月19日,小雨  /多云,北风 ≤3级  /北风 ≤3级,17,20
2014年09月20日,晴  /晴,北风 ≤3级  /北风 ≤3级,17,27
2014年09月21日,晴  /晴,北风 ≤3级  /北风 ≤3级,18,29
2014年09月22日,晴  /多云,北风 ≤3级  /北风 ≤3级,17,29
2014年09月23日,多云  /晴,北风 ≤3级  /北风 ≤3级,19,28
2014年09月24日,阴  /阴,北风 ≤3级  /北风 ≤3级,18,27
2014年09月25日,阴  /多云,北风 ≤3级  /北风 ≤3级,19,27
2014年09月26日,多云  /晴,北风 ≤3级  /南风 ≤3级,22,32
2014年09月27日,晴  /晴,南风 ≤3级  /南风 ≤3级,22,34
2014年09月28日,晴  /小雨,南风 ≤3级  /北风 3-4级,21,33
2014年09月29日,小雨  /阴,北风 3-4级  /北风 ≤3级,20,24
2014年09月30日,多云  /多云,北风 ≤3级  /北风 ≤3级,20,26
2014年10月01日,多云  /多云,北风 ≤3级  /北风 ≤3级,21,26
2014年10月02日,多云  /多云,北风 ≤3级  /北风 ≤3级,20,28
2014年10月03日,晴  /多云,北风 ≤3级  /北风 ≤3级,18,30
2014年10月04日,多云  /多云,北风 ≤3级  /北风 ≤3级,18,29
2014年10月05日,多云  /晴,北风 ≤3级  /北风 ≤3级,18,30
2014年10月06日,晴  /晴,北风 ≤3级  /北风 ≤3级,17,29
2014年10月07日,晴  /晴,北风 ≤3级  /北风 ≤3级,15,28
2014年10月08日,晴  /晴,北风 ≤3级  /北风 ≤3级,14,28
2014年10月09日,晴  /晴,北风 ≤3级  /北风 ≤3级,14,28
2014年10月10日,晴  /晴,北风 ≤3级  /北风 ≤3级,14,28
2014年10月11日,晴  /多云,北风 ≤3级  /北风 ≤3级,16,27
2014年10月12日,多云  /多云,北风 ≤3级  /北风 ≤3级,14,26
2014年10月13日,多云  /多云,北风 ≤3级  /北风 ≤3级,13,24
2014年10月14日,晴  /晴,北风 ≤3级  /北风 ≤3级,14,25
2014年10月15日,晴  /晴,北风 ≤3级  /北风 ≤3级,14,26
2014年10月16日,晴  /晴,北风 ≤3级  /北风 ≤3级,18,28
2014年10月17日,晴  /晴,北风 ≤3级  /北风 ≤3级,19,28
2014年10月18日,多云  /晴,北风 ≤3级  /北风 ≤3级,18,28
2014年10月19日,多云  /多云,北风 ≤3级  /北风 ≤3级,19,29
2014年10月20日,晴  /小雨,北风 ≤3级  /北风 ≤3级,16,31
2014年10月21日,阴  /多云,北风 ≤3级  /北风 ≤3级,15,22
2014年10月22日,阴  /晴,北风 ≤3级  /北风 ≤3级,14,26
2014年10月23日,晴  /晴,北风 ≤3级  /北风 ≤3级,15,26
2014年10月24日,晴  /多云,北风 ≤3级  /北风 ≤3级,15,27
2014年10月25日,晴  /晴,南风 ≤3级  /南风 ≤3级,16,29
2014年10月26日,晴  /多云,北风 ≤3级  /北风 ≤3级,17,30
2014年10月27日,多云  /多云,北风 ≤3级  /北风 ≤3级,17,28
2014年10月28日,多云  /小到中雨,北风 ≤3级  /北风 ≤3级,14,25
2014年10月29日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,13,15
2014年10月30日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,13,15
2014年10月31日,小雨  /小到中雨,北风 ≤3级  /北风 ≤3级,12,15
2014年11月01日,小雨  /阴,北风 ≤3级  /北风 ≤3级,12,16
2014年11月02日,多云  /晴,北风 ≤3级  /北风 ≤3级,8,17
2014年11月03日,晴  /晴,北风 ≤3级  /北风 ≤3级,8,18
2014年11月04日,多云  /多云,北风 ≤3级  /北风 ≤3级,12,18
2014年11月05日,小雨  /多云,北风 ≤3级  /北风 ≤3级,12,16
2014年11月06日,多云  /多云,北风 ≤3级  /北风 ≤3级,11,18
2014年11月07日,中雨  /小雨,北风 ≤3级  /北风 ≤3级,11,13
2014年11月08日,阴  /阴,北风 ≤3级  /北风 ≤3级,11,16
2014年11月09日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,11,13
2014年11月10日,小雨  /阴,北风 ≤3级  /北风 ≤3级,11,15
2014年11月11日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,11,14
2014年11月12日,阴  /多云,北风 ≤3级  /北风 ≤3级,12,16
2014年11月13日,多云  /多云,北风 ≤3级  /北风 ≤3级,9,17
2014年11月14日,多云  /多云,北风 ≤3级  /北风 ≤3级,10,19
2014年11月15日,小雨  /小雨,北风 3-4级  /北风 ≤3级,10,15
2014年11月16日,阴  /多云,北风 ≤3级  /北风 ≤3级,11,15
2014年11月17日,多云  /多云,北风 ≤3级  /北风 ≤3级,11,16
2014年11月18日,多云  /多云,北风 ≤3级  /北风 ≤3级,8,16
2014年11月19日,多云  /多云,北风 ≤3级  /北风 ≤3级,9,18
2014年11月20日,多云  /多云,北风 ≤3级  /北风 ≤3级,7,19
2014年11月21日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,13,18
2014年11月22日,多云  /多云,北风 ≤3级  /北风 ≤3级,14,20
2014年11月23日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,11,17
2014年11月24日,小到中雨  /小雨,北风 ≤3级  /北风 ≤3级,9,12
2014年11月25日,阴  /阴,北风 ≤3级  /北风 ≤3级,8,12
2014年11月26日,多云  /小雨,北风 ≤3级  /北风 ≤3级,10,17
2014年11月27日,小雨  /多云,北风 ≤3级  /北风 ≤3级,12,14
2014年11月28日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,10,16
2014年11月29日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,10,14
2014年11月30日,小雨  /阴,北风 ≤3级  /北风 3-4级,6,10
2014年12月01日,阴  /晴,北风 ≤3级  /北风 ≤3级,4,11
2014年12月02日,晴  /晴,北风 ≤3级  /北风 ≤3级,5,14
2014年12月03日,小雨  /阴,北风 ≤3级  /北风 ≤3级,6,10
2014年12月04日,晴  /晴,北风 ≤3级  /北风 ≤3级,4,11
2014年12月05日,多云  /多云,北风 ≤3级  /北风 ≤3级,5,13
2014年12月06日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,8,14
2014年12月07日,阴  /多云,北风 ≤3级  /北风 ≤3级,6,12
2014年12月08日,多云  /多云,北风 ≤3级  /北风 ≤3级,7,14
2014年12月09日,多云  /小雨,北风 ≤3级  /北风 ≤3级,5,14
2014年12月10日,阴  /小雨,北风 ≤3级  /北风 ≤3级,4,7
2014年12月11日,阴  /小雨,北风 ≤3级  /北风 ≤3级,3,8
2014年12月12日,多云  /晴,北风 ≤3级  /北风 ≤3级,0,10
2014年12月13日,多云  /晴,北风 ≤3级  /北风 ≤3级,3,12
2014年12月14日,多云  /小雨,北风 ≤3级  /北风 ≤3级,6,14
2014年12月15日,阴  /多云,南风 微风  /南风 微风,4,9
2014年12月16日,多云  /多云,北风 3-4级  /北风 ≤3级,1,8
2014年12月17日,晴  /晴,北风 ≤3级  /北风 ≤3级,1,12
2014年12月18日,晴  /多云,北风 ≤3级  /北风 ≤3级,5,13
2014年12月19日,多云  /晴,北风 ≤3级  /北风 ≤3级,2,13
2014年12月20日,晴  /多云,北风 ≤3级  /北风 3-4级,3,15
2014年12月21日,多云  /晴,北风 3-4级  /北风 ≤3级,1,10
2014年12月22日,晴  /晴,北风 ≤3级  /南风 ≤3级,1,13
2014年12月23日,多云  /多云,北风 ≤3级  /北风 ≤3级,4,14
2014年12月24日,多云  /多云,北风 ≤3级  /北风 ≤3级,4,13
2014年12月25日,多云  /多云,北风 ≤3级  /北风 ≤3级,6,13
2014年12月26日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,5,9
2014年12月27日,小雨  /阴,北风 ≤3级  /北风 ≤3级,4,8
2014年12月28日,多云  /晴,北风 ≤3级  /北风 ≤3级,2,14
2014年12月29日,晴  /晴,北风 ≤3级  /南风 ≤3级,3,18
2014年12月30日,晴  /多云,北风 ≤3级  /北风 3-4级,6,21
2014年12月31日,多云  /晴,北风 ≤3级  /北风 ≤3级,2,14
2015年01月01日,多云  /多云,北风 ≤3级  /北风 ≤3级,4,11
2015年01月02日,多云  /多云,北风 ≤3级  /南风 ≤3级,6,13
2015年01月03日,多云  /多云,南风 ≤3级  /南风 ≤3级,6,16
2015年01月04日,多云  /多云,南风 ≤3级  /南风 ≤3级,11,14
2015年01月05日,多云  /小雨,北风 ≤3级  /北风 3-4级,5,19
2015年01月06日,小到中雨  /多云,北风 ≤3级  /北风 ≤3级,2,9
2015年01月07日,多云  /多云,北风 ≤3级  /北风 ≤3级,4,10
2015年01月08日,多云  /多云,北风 ≤3级  /北风 ≤3级,4,10
2015年01月09日,多云  /小雨,北风 ≤3级  /北风 ≤3级,6,11
2015年01月10日,阴  /阴,北风 ≤3级  /北风 ≤3级,6,11
2015年01月11日,多云  /小雨,北风 ≤3级  /北风 ≤3级,7,13
2015年01月12日,小雨  /阴,北风 ≤3级  /北风 ≤3级,7,11
2015年01月13日,多云  /多云,北风 ≤3级  /北风 ≤3级,3,13
2015年01月14日,晴  /晴,北风 ≤3级  /东北风 ≤3级,1,14
2015年01月15日,雾  /晴,北风 ≤3级  /北风 ≤3级,4,14
2015年01月16日,晴  /晴,北风 ≤3级  /北风 ≤3级,5,16
2015年01月17日,晴  /多云,北风 ≤3级  /北风 ≤3级,6,15
2015年01月18日,阴  /阴,北风 ≤3级  /北风 ≤3级,3,11
2015年01月19日,多云  /多云,北风 ≤3级  /北风 ≤3级,6,13
2015年01月20日,阴  /阴,北风 ≤3级  /北风 ≤3级,4,13
2015年01月21日,多云  /晴,北风 ≤3级  /北风 ≤3级,4,17
2015年01月22日,晴  /晴,北风 ≤3级  /北风 ≤3级,3,17
2015年01月23日,晴  /多云,北风 ≤3级  /南风 ≤3级,8,18
2015年01月24日,阴  /小雨,南风 ≤3级  /北风 ≤3级,10,17
2015年01月25日,小雨  /阵雨,北风 ≤3级  /北风 ≤3级,8,12
2015年01月26日,阴  /阴,北风 ≤3级  /北风 ≤3级,6,12
2015年01月27日,小雨  /阴,北风 ≤3级  /北风 3-4级,3,7
2015年01月28日,小雨  /小雨,东北风 3-4级  /北风 3-4级,0,3
2015年01月29日,雨夹雪  /雨夹雪,北风 3-4级  /东北风 ≤3级,1,1
2015年01月30日,雨夹雪  /阴,东北风 ≤3级  /北风 ≤3级,1,1
2015年01月31日,雨夹雪  /雨夹雪,北风 ≤3级  /北风 ≤3级,0,2
2015年02月01日,雨夹雪  /小雨,北风 ≤3级  /北风 ≤3级,1,3
2015年02月02日,小雨  /小雨,北风 ≤3级  /东风 ≤3级,2,4
2015年02月03日,小雨  /阴,东风 ≤3级  /东风 ≤3级,3,5
2015年02月04日,阴  /多云,北风 ≤3级  /北风 ≤3级,2,10
2015年02月05日,多云  /多云,北风 ≤3级  /北风 ≤3级,0,12
2015年02月06日,晴  /晴,北风 ≤3级  /北风 ≤3级,3,13
2015年02月07日,晴  /多云,北风 ≤3级  /北风 ≤3级,4,14
2015年02月08日,多云  /晴,北风 ≤3级  /北风 ≤3级,3,14
2015年02月09日,多云  /多云,北风 ≤3级  /北风 ≤3级,6,13
2015年02月10日,多云  /阴,北风 ≤3级  /南风 ≤3级,3,12
2015年02月11日,多云  /晴,南风 ≤3级  /南风 ≤3级,5,16
2015年02月12日,晴  /多云,南风 ≤3级  /南风 ≤3级,7,20
2015年02月13日,多云  /多云,南风 ≤3级  /南风 ≤3级,11,23
2015年02月14日,多云  /阵雨,南风 ≤3级  /南风 ≤3级,12,20
2015年02月15日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,13,19
2015年02月16日,多云  /多云,南风 ≤3级  /南风 ≤3级,10,21
2015年02月17日,多云  /多云,南风 ≤3级  /北风 ≤3级,12,21
2015年02月18日,阵雨  /小雨,北风 ≤3级  /北风 ≤3级,10,20
2015年02月19日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,7,12
2015年02月20日,中雨  /小雨,北风 ≤3级  /北风 ≤3级,6,11
2015年02月21日,多云  /多云,北风 ≤3级  /北风 ≤3级,7,13
2015年02月22日,小雨  /阵雨,北风 ≤3级  /北风 ≤3级,7,11
2015年02月23日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,7,11
2015年02月24日,多云  /小雨,北风 ≤3级  /北风 ≤3级,8,16
2015年02月25日,小雨  /阴,北风 ≤3级  /北风 ≤3级,8,10
2015年02月26日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,8,10
2015年02月27日,中雨  /小雨,北风 ≤3级  /北风 ≤3级,3,11
2015年02月28日,小雨  /阴,北风 3-4级  /北风 ≤3级,2,5
2015年03月01日,多云  /多云,北风 ≤3级  /北风 ≤3级,4,11
2015年03月02日,阴  /小雨,北风 ≤3级  /北风 ≤3级,7,12
2015年03月03日,阴  /阵雨,北风 ≤3级  /北风 ≤3级,6,10
2015年03月04日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,7,10
2015年03月05日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,3,4
2015年03月06日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,4,5
2015年03月07日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,7,8
